student_id,skill,exercise_id,response_time,correct,hint_count,attempt_count,time_interval
2021,equation-solving,1988,37.00000048,0,0,1,
2021,equation-solving,1988,35,0,0,2,
2021,equation-solving,1988,24.99999952,0,0,3,
2021,equation-solving,1988,82.00000024,0,1,4,
2021,equation-solving,1988,60.00000024,1,1,5,
2021,triangle-inequality,1563,56,0,0,1,
2021,triangle-inequality,1563,9.999999762,1,0,2,
2021,equivalent-fractions-decimals-percents,2711,81,1,0,1,
2021,symbolization-articulation,463,86,1,0,1,
2021,division,603,92.99999976,0,0,1,
2021,division,598,840.0000002,0,2,9,
2021,division,598,80.00000048,0,0,1,
2021,division,598,32.99999952,0,0,1,
2021,division,598,44.00000024,0,0,2,
2021,division,598,8,0,1,3,
2021,division,598,76.00000024,0,1,4,
2021,division,598,141.9999998,0,1,5,
2021,division,598,9.999999762,0,2,6,
2021,division,598,41.00000024,0,2,7,
2021,division,598,48,0,2,8,
2021,division,598,121.9999998,0,2,10,
2033,discount,968,849.0000005,0,0,1,
2033,discount,965,78.99999952,0,1,1,
2033,discount,965,23.00000024,0,2,2,
2033,discount,965,105.9999998,0,2,3,
2033,discount,965,19,0,3,4,
2033,discount,965,36.00000024,1,3,5,
2033,percent-of,966,262.0000002,0,0,1,
2033,percent-of,966,33.99999976,0,0,2,
2033,percent-of,966,64,1,0,3,
2033,discount,967,105,1,0,1,
2033,interpreting-numberline,1627,183,1,0,1,
2033,interpreting-numberline,1627,914,1,0,2,
2033,probability,4507,226,1,0,1,
2033,linear-area-volume-conversion,2186,98.99999976,0,1,1,
2033,linear-area-volume-conversion,2181,70.99999976,0,0,1,
2033,linear-area-volume-conversion,2181,58.00000024,0,0,2,
2033,linear-area-volume-conversion,2181,38.99999976,1,0,3,
2033,linear-area-volume-conversion,2182,46,0,0,1,
2033,linear-area-volume-conversion,2182,27,0,1,2,
2033,linear-area-volume-conversion,2182,13,0,2,3,
2033,linear-area-volume-conversion,2182,44.00000024,0,2,4,
2033,linear-area-volume-conversion,2182,6,0,3,5,
2033,linear-area-volume-conversion,2182,13,1,3,6,
2033,linear-area-volume-conversion,2183,25.99999976,0,0,1,
2033,linear-area-volume-conversion,2183,4.000000238,0,1,2,
2033,linear-area-volume-conversion,2183,48,0,1,3,
2033,linear-area-volume-conversion,2186,197.9999998,0,1,1,
2033,linear-area-volume-conversion,2181,243,0,0,1,
2033,linear-area-volume-conversion,2181,61,0,0,2,
2033,linear-area-volume-conversion,2181,63.00000024,0,0,3,
2033,linear-area-volume-conversion,2181,68.99999976,0,1,4,
2033,linear-area-volume-conversion,2181,98.99999976,0,2,5,
2033,linear-area-volume-conversion,2181,37,1,2,6,
2033,linear-area-volume-conversion,2182,35,0,0,1,
2033,linear-area-volume-conversion,2182,9.000000238,0,1,2,
2033,linear-area-volume-conversion,2182,23.99999976,0,2,3,
2033,linear-area-volume-conversion,2182,33.00000024,1,2,4,
2033,linear-area-volume-conversion,2183,27,0,0,1,
2033,linear-area-volume-conversion,2183,18,0,1,2,
2033,linear-area-volume-conversion,2183,23.99999976,0,2,3,
2033,linear-area-volume-conversion,2183,32,1,2,4,
2033,linear-area-volume-conversion,2184,132,0,0,1,
2033,linear-area-volume-conversion,2184,14.00000024,1,0,2,
2033,linear-area-volume-conversion,2185,22,0,0,1,
2033,linear-area-volume-conversion,2185,9.000000238,0,0,2,
2033,linear-area-volume-conversion,2185,5,1,0,3,
2033,noskill,231,105.9999995,1,0,1,
2033,square-root,894,328,1,0,1,
2033,properties-of-geometric-figures,1265,48,0,0,1,
2033,properties-of-geometric-figures,1265,10.00000048,1,0,2,
2033,rate,1624,109.9999998,0,1,1,
2033,rate,9653,89.99999976,0,0,1,
2033,rate,9653,57.00000024,0,0,2,
2033,rate,9653,44,0,0,3,
2033,rate,9653,16,0,1,4,
2033,rate,9653,51,0,1,5,
2033,rate,9653,9.000000238,0,2,6,
2033,rate,9653,48.99999952,1,2,7,
2033,rate,1624,205,0,1,1,
2033,rate,9653,84.00000024,0,1,1,
2033,rate,9653,11.99999952,0,2,2,
2033,rate,9653,27.00000024,1,2,3,
2033,rate,9654,98.99999976,0,0,1,
2033,rate,1624,20.00000024,0,1,2,
2033,rate,9653,16,1,2,4,
2033,rate,9654,49.99999976,1,0,2,
2033,discount,4458,147.0000002,0,1,1,
2033,discount,4456,170,0,2,2,
2033,discount,4456,8,0,1,1,
2033,discount,4456,70,0,3,3,
2033,discount,4456,21,0,4,4,
2033,discount,4456,40.00000048,1,4,5,
2033,discount,4457,56.99999952,1,0,1,
2033,discount,4458,8,1,1,2,
2033,discount,1189,229.9999998,0,0,1,
2033,discount,1186,49.99999976,1,0,1,
2033,discount,1187,50.00000024,0,1,1,
2033,discount,1187,205.0000002,0,2,2,
2033,discount,1187,70,1,2,3,
2033,discount,1188,159.9999998,0,0,1,
2033,discount,1188,24,0,0,2,
2033,discount,1188,23.99999976,0,0,3,
2033,discount,1188,22.00000024,1,0,4,
2033,proportion,822,73,1,0,1,
2033,scientific-notation,839,59,0,0,1,
2033,scientific-notation,837,36.99999976,0,0,1,
2033,scientific-notation,837,15.00000048,1,0,2,
2033,scientific-notation,838,38.99999976,1,0,1,
2033,division,603,63.00000024,0,0,1,
2033,division,603,282.9999995,0,1,1,
2033,division,598,260.0000005,0,1,1,
2033,division,598,41.99999976,0,1,2,
2033,division,598,12.00000024,0,2,3,
2033,division,598,38.99999976,0,3,4,
2033,division,598,20.99999976,1,3,5,
2033,division,599,105,0,0,1,
2033,division,599,10.00000048,0,1,2,
2033,division,599,35,0,1,3,
2033,division,599,5,0,2,4,
2033,division,599,16.99999952,0,2,5,
2033,division,599,9.000000238,0,3,6,
2033,division,599,39.00000024,1,3,7,
2033,division,600,19,1,0,1,
2033,division,601,10,0,0,1,
2033,division,601,12.99999976,0,0,2,
2033,division,601,19,0,0,3,
2033,division,601,9.000000238,0,0,4,
2033,division,601,6.999999762,0,0,5,
2033,division,601,9.000000238,0,0,6,
2033,division,601,6.999999762,0,0,7,
2033,division,601,3,0,1,8,
2033,division,601,9.000000238,0,2,9,
2033,division,601,8,0,3,10,
2033,division,601,21,1,3,11,
2033,pattern-finding,602,41.99999976,0,1,1,
2033,pattern-finding,602,9.000000238,0,2,2,
2033,pattern-finding,602,19.99999952,0,3,3,
2033,pattern-finding,602,14.00000024,0,4,4,
2033,pattern-finding,602,17.00000024,0,5,5,
2033,pattern-finding,602,8.999999523,1,5,6,
2033,subtracting-decimals,814,133.0000002,1,0,1,
2033,point-plotting,2719,129,1,0,1,
2033,noskill,1619,126,0,1,1,
2033,noskill,9677,28.00000024,0,1,1,
2033,noskill,9677,132.9999995,0,2,2,
2033,noskill,9677,46,0,2,3,
2033,noskill,9677,12.00000048,0,2,4,
2033,noskill,9677,4.999999762,0,3,5,
2033,noskill,9677,21,0,4,6,
2033,noskill,9677,59,1,4,7,
2033,noskill,9678,226,1,0,1,
2035,equation-solving,1638,60.99999976,0,1,1,
2035,equation-solving,1638,68.00000024,0,1,2,
2035,equation-solving,1638,14.99999976,0,1,3,
2035,equation-solving,1638,7.000000477,1,1,4,
2035,ordering-numbers,936,82.99999976,1,0,1,
2035,reading-graph,178,73.00000024,0,0,1,
2035,reading-graph,175,39.99999976,0,0,1,
2035,reading-graph,175,19,0,0,2,
2035,reading-graph,175,48,0,0,3,
2035,reading-graph,175,33.99999976,1,0,4,
2035,reading-graph,176,64.00000048,1,0,1,
2035,reading-graph,177,48.99999952,1,0,1,
2035,multiplying-decimals,964,130.0000002,0,0,1,
2035,multiplying-decimals,960,197.9999998,1,0,1,
2035,multiplying-decimals,961,27,1,0,1,
2035,multiplying-decimals,962,26,1,0,1,
2035,multiplying-decimals,963,39.99999976,1,0,1,
2035,n-number-sense-operations,1036,90.00000024,0,0,1,
2035,n-number-sense-operations,1033,257.0000002,1,0,1,
2035,n-number-sense-operations,1032,57.00000024,1,0,1,
2035,n-number-sense-operations,1034,51,0,0,1,
2035,n-number-sense-operations,1034,45,1,0,2,
2035,n-number-sense-operations,1035,44,0,0,1,
2035,n-number-sense-operations,1035,49.00000024,0,0,2,
2035,n-number-sense-operations,1035,5,1,0,3,
2035,congruence,4468,70.99999952,0,0,1,
2035,congruence,4464,36.00000024,0,0,1,
2035,congruence,4464,33.00000024,0,0,2,
2035,congruence,4464,11,0,1,3,
2035,congruence,4464,72.99999952,0,1,4,
2035,congruence,4464,9.000000238,0,2,5,
2035,congruence,4464,20.99999976,1,2,6,
2035,perimeter,4465,42.00000048,0,0,1,
2035,perimeter,4465,40,1,0,2,
2035,equation-solving,4466,143.9999995,1,0,1,
2035,congruence,4467,42.00000048,0,0,1,
2035,congruence,4467,8.999999523,0,1,2,
2035,congruence,4467,21,1,1,3,
2035,exponents,2672,91.00000048,0,0,1,
2035,order-of-operations,2667,28.99999976,1,0,1,
2035,exponents,2668,22.99999976,0,0,1,
2035,exponents,2668,9.000000238,1,0,2,
2035,order-of-operations,2669,14.99999976,1,0,1,
2035,multiplication,2670,53.00000048,1,0,1,
2035,order-of-operations,2671,33.99999976,1,0,1,
2035,subtracting-decimals,814,36.00000024,1,0,1,
2035,evaluating-functions,2698,93.00000048,0,0,1,
2035,unit-conversion,2696,357,0,0,1,
2035,multiplication,2695,35.99999952,0,1,1,
2035,multiplication,2695,47.00000048,0,1,2,
2035,multiplication,2695,12.99999976,0,2,3,
2035,multiplication,2695,30.00000024,0,2,4,
2035,multiplication,2695,38,1,2,5,
2035,unit-conversion,2696,33.00000024,0,0,2,
2035,unit-conversion,2696,9.999999762,0,1,3,
