student_id,skill,exercise_id,response_time,correct,hint_count,attempt_count,time_interval
6173,symbolization-articulation,636,33,1,0,1,
6173,inducing-functions,638,17.99999976,1,0,1,
6173,probability,2100,35.99999976,1,0,1,
6173,order-of-operations,4012,94,0,0,1,
6173,order-of-operations,4012,127.9999998,0,0,1,
6173,order-of-operations,4011,262.9999998,1,0,3,
6173,order-of-operations,4009,11,1,0,1,
6173,order-of-operations,4010,12.00000024,1,0,1,
6173,order-of-operations,4011,14.99999976,0,0,1,
6173,order-of-operations,4011,11,0,0,2,
6173,probability,2101,65.00000024,0,0,1,
6173,probability,2101,95.99999976,1,0,2,
6173,equation-solving,3522,146.9999998,1,0,1,
6173,combinatorics,1490,79.00000024,0,0,1,
6173,combinatorics,9285,22.99999976,1,0,1,
6173,combinatorics,9286,15.00000024,1,0,1,
6173,combinatorics,9287,22.00000024,1,0,1,
6173,combinatorics,9288,13.99999952,1,0,1,
6173,equation-solving,1989,43,1,0,1,
6173,algebraic-manipulation,474,141.0000002,0,0,1,
6173,subtraction,468,11,1,0,1,
6173,pattern-finding,469,44.99999976,1,0,1,
6173,division,470,27.00000024,1,0,1,
6173,algebraic-manipulation,471,77.00000024,0,0,1,
6173,algebraic-manipulation,471,30.99999976,0,0,2,
6173,algebraic-manipulation,471,6.000000238,0,1,3,
6173,algebraic-manipulation,471,11.99999952,0,1,4,
6173,algebraic-manipulation,471,9.000000238,0,2,5,
6173,noskill,4674,38.99999976,1,0,1,
6173,equation-concept,2705,31.00000024,1,0,1,
6173,noskill,3373,38.99999976,0,0,1,
6173,noskill,3369,31.00000048,1,0,1,
6173,noskill,3370,28.99999976,1,0,1,
6173,noskill,3371,11,1,0,1,
6173,noskill,3372,22.99999976,0,0,1,
6173,noskill,3372,44.00000024,1,0,2,
6173,noskill,3396,157.9999998,0,0,1,
6173,noskill,3393,14.00000024,1,0,1,
6173,noskill,3394,39.00000024,0,0,1,
6173,noskill,3394,139.9999995,0,0,2,
6173,noskill,3394,3,0,1,3,
6173,noskill,3394,26.00000048,1,1,4,
6173,noskill,3395,32.99999952,0,0,1,
6173,noskill,3395,87.00000024,1,0,2,
6173,noskill,3429,44.99999976,1,0,1,
6173,venn-diagram,4517,71.00000024,0,0,1,
6173,venn-diagram,4515,43,1,0,1,
6173,venn-diagram,4516,14.00000024,1,0,1,
6173,pythagorean-theorem,4665,62,1,0,1,
6173,noskill,3448,39.99999976,1,0,1,
6173,noskill,3416,107,1,0,1,
6173,area,4559,244.9999995,0,1,1,
6173,noskill,4556,25.00000024,1,0,1,
6173,noskill,4557,66.00000024,0,0,1,
6173,noskill,4557,1.999999762,0,1,2,
6173,noskill,4557,17.00000024,0,1,3,
6173,noskill,4558,10.99999952,0,0,1,
6173,noskill,3432,113,1,0,1,
6173,area,174,91.00000048,1,0,1,
6173,algebraic-manipulation,471,140,0,3,6,
6173,algebraic-manipulation,471,22,1,3,7,
6173,symbolization-articulation,472,56,0,0,1,
6173,symbolization-articulation,472,17.00000024,0,0,2,
6173,symbolization-articulation,472,4.999999762,0,1,3,
6173,symbolization-articulation,472,103.0000002,0,1,4,
6173,symbolization-articulation,472,5,0,2,5,
6173,symbolization-articulation,472,30.99999976,1,2,6,
6173,algebraic-manipulation,473,87.00000024,1,0,1,
6173,equivalent-fractions-decimals-percents,1149,97,1,0,1,
6173,pattern-finding,3545,159.9999995,1,0,1,
6173,equation-concept,1159,53.00000048,1,0,1,
6173,noskill,1613,66.00000024,0,0,1,
6173,noskill,9650,279.0000005,0,0,1,
6173,noskill,9650,309.0000005,0,0,2,
6173,noskill,9649,16,0,0,1,
6173,noskill,9649,3.999999762,0,1,2,
6173,noskill,9649,38,0,1,3,
6173,noskill,9649,9.000000238,0,2,4,
6173,noskill,9649,30.99999976,0,3,5,
6173,noskill,9649,29.00000048,0,3,6,
6173,noskill,9649,3,0,4,7,
6173,noskill,9649,10.99999952,1,4,8,
6173,square-root,4673,40,1,0,1,
6173,multiplying-decimals,836,35.99999952,1,0,1,
6173,point-plotting,2719,68.00000024,1,0,1,
6174,rate-with-distance-and-time,1597,272.9999998,0,0,1,
6174,rate-with-distance-and-time,1597,12.00000024,0,1,2,
6174,rate-with-distance-and-time,1597,138.9999998,0,2,3,
6174,rate-with-distance-and-time,1597,165.0000002,0,3,4,
6174,rate-with-distance-and-time,1597,19.99999976,1,3,5,
6174,linear-area-volume-conversion,2196,149.0000002,0,0,1,
6174,linear-area-volume-conversion,2193,60.00000024,1,0,1,
6174,linear-area-volume-conversion,2194,140.9999995,0,1,1,
6174,linear-area-volume-conversion,2194,21.00000048,0,2,2,
6174,linear-area-volume-conversion,2194,25.99999976,0,3,3,
6174,linear-area-volume-conversion,2194,37,1,3,4,
6174,linear-area-volume-conversion,2195,43,1,0,1,
6174,reading-graph,1100,109.9999998,0,1,1,
6174,reading-graph,1098,231,1,0,1,
6174,reading-graph,1097,46.00000024,1,0,1,
6174,reading-graph,1099,27,1,0,1,
6174,noskill,4667,342.9999995,1,0,1,
6174,symbolization-articulation,356,414,0,1,1,
6174,symbolization-articulation,353,327.0000005,0,1,1,
6174,symbolization-articulation,353,73,0,2,2,
6174,symbolization-articulation,353,13.99999952,1,2,3,
6174,symbolization-articulation,354,62,1,0,1,
6174,symbolization-articulation,355,74.00000048,1,0,1,
6174,probability,2110,137.9999995,0,0,1,
6174,probability,2106,54,1,0,1,
6174,probability,2107,46,1,0,1,
6174,probability,2108,45.00000048,1,0,1,
6174,probability,2109,26.99999952,1,0,1,
6174,interpreting-linear-equations,2716,56.00000048,0,1,1,
6174,interpreting-linear-equations,2713,70.99999952,0,0,1,
6174,interpreting-linear-equations,2713,17.00000024,0,0,2,
6174,interpreting-linear-equations,2713,30.00000024,0,1,3,
6174,interpreting-linear-equations,2713,49.99999976,0,2,4,
6174,interpreting-linear-equations,2713,15.00000024,0,3,5,
6174,interpreting-linear-equations,2713,62.99999976,1,3,6,
6174,interpreting-linear-equations,2716,377.0000002,0,1,1,
6174,interpreting-linear-equations,2713,584.9999995,0,1,1,
6174,interpreting-linear-equations,2713,67,0,1,2,
6174,interpreting-linear-equations,2713,18.00000048,0,1,3,
6174,interpreting-linear-equations,2713,17.99999976,0,1,4,
6174,interpreting-linear-equations,2713,30.00000024,0,2,5,
6174,interpreting-linear-equations,2713,11.99999952,0,3,6,
6174,interpreting-linear-equations,2713,63.00000024,0,4,7,
6174,interpreting-linear-equations,2713,11.99999976,1,4,8,
6174,interpreting-linear-equations,2714,37.00000048,0,1,1,
6174,interpreting-linear-equations,2714,62,0,2,2,
6174,interpreting-linear-equations,2714,38.99999976,0,2,3,
6174,interpreting-linear-equations,2714,17,0,2,4,
6174,interpreting-linear-equations,2714,14.00000024,0,3,5,
6174,interpreting-linear-equations,2714,11.99999976,1,3,6,
6174,interpreting-linear-equations,2715,12.99999976,0,0,1,
6174,interpreting-linear-equations,2715,11,0,0,2,
6174,interpreting-linear-equations,2715,5,0,1,3,
6174,interpreting-linear-equations,2715,22.00000024,0,1,4,
6174,interpreting-linear-equations,2715,9,0,2,5,
6174,interpreting-linear-equations,2715,13,0,3,6,
6174,interpreting-linear-equations,2715,14.00000024,1,3,7,
6174,interpreting-numberline,1627,121,0,0,1,
6174,interpreting-numberline,1627,20.99999976,0,0,2,
6174,interpreting-numberline,1627,6.000000238,1,0,3,
6174,multiplying-decimals,836,114.9999998,1,0,1,
6174,noskill,980,355,0,0,1,
6174,noskill,978,245,0,0,1,
6174,noskill,978,37,1,0,2,
6174,noskill,979,58.00000024,0,0,1,
6174,noskill,979,59,0,1,2,
6174,noskill,979,44.99999976,0,1,3,
6174,noskill,980,240.9999998,0,1,1,
6174,noskill,978,17.99999976,0,1,1,
6174,noskill,978,25.00000024,0,2,2,
6174,noskill,978,9.999999762,0,3,3,
6174,noskill,978,32,0,4,4,
6174,noskill,978,18.00000048,1,4,5,
6174,noskill,979,28.99999976,0,0,1,
6174,noskill,979,6.999999762,0,0,2,
6174,noskill,979,3,0,1,3,
6174,noskill,979,43,0,1,4,
6174,noskill,979,12.00000024,0,1,5,
6174,noskill,979,6.000000238,0,2,6,
6174,noskill,979,17.99999976,1,2,7,
6174,noskill,1371,150.0000005,0,1,1,
6174,noskill,1369,43,0,0,1,
6174,noskill,1369,1.999999762,0,1,2,
6174,noskill,1369,52.99999976,0,1,3,
6174,noskill,1369,22.00000024,0,2,4,
6174,noskill,1369,22,0,2,5,
6174,noskill,1369,3.999999762,0,3,6,
6174,noskill,1369,9.000000238,1,3,7,
6174,noskill,1370,14,0,1,1,
6174,noskill,1370,8.999999762,0,2,2,
6174,noskill,1370,16.00000048,0,3,3,
6174,noskill,1370,32,1,3,4,
6174,multiplying-decimals,1163,48.99999952,1,0,1,
6174,symbolization-articulation,463,375.0000002,0,1,1,
6174,symbolization-articulation,460,32,0,1,1,
6174,symbolization-articulation,460,12.99999976,0,2,2,
6174,symbolization-articulation,460,23.00000048,0,3,3,
6174,symbolization-articulation,460,22.99999976,1,3,4,
6174,symbolization-articulation,461,148,0,1,1,
6174,symbolization-articulation,461,39.00000024,0,1,2,
6174,symbolization-articulation,461,8.999999523,0,2,3,
6174,symbolization-articulation,461,36.00000024,0,3,4,
6174,symbolization-articulation,461,8.999999762,1,3,5,
6174,symbolization-articulation,462,25,1,0,1,
6174,equivalent-fractions-decimals-percents,907,107,0,1,1,
6174,equivalent-fractions-decimals-percents,905,23.00000024,0,0,1,
6174,equivalent-fractions-decimals-percents,905,8,0,1,2,
6174,equivalent-fractions-decimals-percents,905,13,0,2,3,
6174,equivalent-fractions-decimals-percents,905,5,0,3,4,
6174,equivalent-fractions-decimals-percents,905,7.000000238,1,3,5,
6174,equivalent-fractions-decimals-percents,906,37.99999952,1,0,1,
6174,reading-graph,178,67.00000048,0,1,1,
6174,reading-graph,175,16.99999952,0,1,1,
6174,reading-graph,175,8,0,2,2,
6174,reading-graph,175,14.00000024,1,2,3,
6174,reading-graph,176,12.00000024,0,0,1,
6174,reading-graph,176,3.999999762,0,1,2,
6174,reading-graph,176,20.99999976,0,2,3,
6174,reading-graph,176,60.00000024,0,3,4,
6174,reading-graph,176,16,1,3,5,
6174,reading-graph,177,14,0,1,1,
6174,reading-graph,177,27.00000024,0,2,2,
6174,reading-graph,177,9.999999762,0,2,3,
6174,reading-graph,177,4.999999762,0,3,4,
6174,reading-graph,177,7.000000477,1,3,5,
6174,m-measurement,1580,415.0000002,0,1,1,
6174,m-measurement,1580,22.99999976,1,1,2,
6174,rate-with-distance-and-time,4421,169.0000005,1,0,1,
6174,pattern-finding,4596,60.99999976,1,0,1,
6174,transformations-rotations,1319,63.00000024,1,0,1,
6174,finding-percents,1254,271.9999995,0,0,1,
6174,finding-percents,1251,12.00000024,1,0,1,
6174,finding-percents,1252,6.000000238,1,0,1,
6174,finding-percents,1253,22.99999976,1,0,1,
6174,probability,4503,122.0000002,0,0,1,
6174,probability,4500,54,1,0,1,
6174,probability,4501,12.99999976,1,0,1,
6174,probability,4502,72,0,0,1,
6174,probability,4502,3,0,1,2,
6174,probability,4502,21,0,2,3,
6174,probability,4502,41,0,3,4,
6174,probability,4502,8,1,3,5,
6174,interpreting-numberline,482,48,0,0,1,
6174,interpreting-numberline,479,492,0,1,1,
6174,interpreting-numberline,479,6,0,2,2,
6174,interpreting-numberline,479,14.99999976,0,3,3,
6174,interpreting-numberline,479,11,0,4,4,
6174,interpreting-numberline,479,7.000000477,1,4,5,
6174,interpreting-numberline,480,41.99999976,0,0,1,
6174,interpreting-numberline,480,5,1,0,2,
6174,interpreting-numberline,481,49,0,0,1,
6174,interpreting-numberline,481,6.000000238,0,0,2,
6174,interpreting-numberline,481,3.999999523,1,0,3,
6174,reading-graph,2730,162.0000002,0,0,1,
6174,reading-graph,2730,8,1,0,2,
6174,graph-shape,988,124,0,0,1,
6174,graph-shape,984,43,1,0,1,
6174,graph-shape,985,29,0,0,1,
6174,graph-shape,985,22,0,1,2,
6174,graph-shape,985,16,0,2,3,
6174,graph-shape,985,12.00000024,0,3,4,
6174,graph-shape,985,13.99999952,1,3,5,
6174,graph-shape,986,44.00000024,0,0,1,
6174,graph-shape,986,9.000000238,0,0,2,
6174,graph-shape,986,8.999999523,0,0,3,
6174,graph-shape,986,4.000000477,1,0,4,
6174,graph-shape,987,32.99999952,0,0,1,
6174,graph-shape,987,3,1,0,2,
6174,ordering-numbers,936,258,0,0,1,
6174,n-number-sense-operations,933,21,0,0,1,
6174,n-number-sense-operations,933,4.999999762,0,1,2,
6174,n-number-sense-operations,933,5,0,2,3,
6174,n-number-sense-operations,933,4.000000238,0,3,4,
6174,n-number-sense-operations,933,13,0,3,5,
6174,n-number-sense-operations,933,52.00000024,0,3,6,
6174,n-number-sense-operations,933,4.999999762,1,3,7,
6174,n-number-sense-operations,934,60.99999976,1,0,1,
6174,n-number-sense-operations,935,94,1,0,1,
6174,properties-of-geometric-figures,1176,107.0000005,1,0,1,
6174,circle-graph,1045,73.99999976,0,0,1,
6174,reduce-fraction,1043,359.0000002,1,2,5,
6174,proportion,1042,16,0,1,1,
6174,proportion,1042,4.000000238,0,2,2,
6174,proportion,1042,6.999999762,0,3,3,
6174,proportion,1042,6.000000238,1,3,4,
6174,reduce-fraction,1043,46,0,0,1,
6174,reduce-fraction,1043,5,0,1,2,
6174,reduce-fraction,1043,41.99999976,0,2,3,
6174,reduce-fraction,1043,9.000000238,0,2,4,
6174,circle-graph,1044,60.99999976,1,0,1,
6174,order-of-operations,4012,62.99999976,0,0,1,
6174,order-of-operations,4009,12.00000024,1,0,1,
6174,order-of-operations,4010,43,1,0,1,
6174,order-of-operations,4011,24,1,0,1,
6174,substitution,4478,157.9999998,1,0,1,
6174,square-root,117,52.00000024,1,0,1,
6174,algebraic-manipulation,4566,60.99999976,0,0,1,
6174,algebraic-manipulation,4563,22.00000024,1,0,1,
6174,algebraic-manipulation,4564,23.00000024,0,0,1,
6174,algebraic-manipulation,4564,5,0,1,2,
6174,algebraic-manipulation,4564,9.999999762,0,2,3,
6174,algebraic-manipulation,4564,9.000000238,1,2,4,
6174,algebraic-manipulation,4565,14.99999976,1,0,1,
6174,evaluating-functions,4486,108,0,1,1,
6174,unit-conversion,4483,35.99999976,0,1,1,
6174,unit-conversion,4483,20.00000024,0,2,2,
6174,unit-conversion,4483,20.99999976,1,2,3,
6174,unit-conversion,4484,18.00000048,0,1,1,
6174,unit-conversion,4484,2.999999523,0,2,2,
6174,unit-conversion,4484,22,1,2,3,
6174,evaluating-functions,4485,16,0,1,1,
6174,evaluating-functions,4485,4.000000238,0,2,2,
6174,evaluating-functions,4485,29,1,2,3,
6174,linear-area-volume-conversion,2186,41.99999976,0,1,1,
6174,linear-area-volume-conversion,2181,9.000000238,0,1,1,
6174,linear-area-volume-conversion,2181,9.000000238,0,2,2,
6174,linear-area-volume-conversion,2181,9.999999762,1,2,3,
6174,linear-area-volume-conversion,2182,105,0,0,1,
6174,linear-area-volume-conversion,2182,1.999999762,0,1,2,
6174,linear-area-volume-conversion,2182,8,1,1,3,
6174,linear-area-volume-conversion,2183,21,0,1,1,
6174,linear-area-volume-conversion,2183,4.000000238,0,2,2,
6174,linear-area-volume-conversion,2183,17.00000024,1,2,3,
6174,linear-area-volume-conversion,2184,27.99999952,1,0,1,
6174,linear-area-volume-conversion,2185,8,1,0,1,
6174,equation-solving,2374,212,1,0,1,
6174,proportion,1125,305.9999998,0,1,1,
6174,proportion,1121,21,0,1,1,
6174,proportion,1121,20.99999976,0,2,2,
6174,proportion,1121,10,0,3,3,
6174,proportion,1121,8,1,3,4,
6174,proportion,1122,32.00000048,1,0,1,
6174,proportion,1123,56,0,1,1,
6174,proportion,1123,27,0,2,2,
6174,proportion,1123,51,1,2,3,
6174,proportion,1124,25.99999976,1,0,1,
6174,equation-solving,3522,55.99999976,0,0,1,
6174,equation-solving,3522,5,0,0,2,
6174,equation-solving,3522,4.000000238,1,0,3,
6174,area,4687,328,0,1,1,
6174,area,4687,11,0,2,2,
6174,area,4687,18,0,3,3,
6174,area,4687,12.99999976,1,3,4,
6174,finding-percents,849,88.00000048,1,0,1,
6174,noskill,4684,1142,0,1,1,
6174,noskill,4680,9.999999762,0,0,1,
6174,noskill,4680,2.000000477,0,1,2,
6174,noskill,4680,6.999999762,1,1,3,
6174,noskill,4681,11,0,1,1,
6174,noskill,4681,38.99999976,0,2,2,
6174,noskill,4681,11,0,3,3,
6174,noskill,4681,7.000000477,1,3,4,
6174,noskill,4682,8,0,1,1,
6174,noskill,4682,24,0,2,2,
6174,noskill,4682,6.999999762,1,2,3,
6174,noskill,4683,23.00000024,1,0,1,
6174,congruence,4468,75.99999952,0,0,1,
6174,congruence,4468,7.000000477,1,0,2,
6174,divide-decimals,436,82.99999976,0,1,1,
6174,divide-decimals,433,25.00000024,0,1,1,
6174,divide-decimals,433,13.99999952,1,1,2,
6174,symbolization-articulation,434,34.00000048,0,1,1,
6174,symbolization-articulation,434,27,1,1,2,
6174,symbolization-articulation,435,38.99999976,0,1,1,
6174,symbolization-articulation,435,6,0,2,2,
6174,symbolization-articulation,435,35,1,2,3,
6174,symbolization-articulation,330,407.0000002,0,1,1,
6174,symbolization-articulation,326,14.99999976,1,0,1,
6174,symbolization-articulation,327,12.00000024,1,0,1,
6174,symbolization-articulation,328,62.99999976,0,1,1,
6174,symbolization-articulation,328,8,0,2,2,
6174,symbolization-articulation,328,4.999999762,1,2,3,
6174,symbolization-articulation,329,23.00000048,1,0,1,
6174,pythagorean-theorem,1541,86.99999952,0,1,1,
6183,pattern-finding,146,100,0,1,1,
6183,pattern-finding,144,617.9999998,0,0,3,
6183,pattern-finding,140,17.99999976,1,0,1,
6183,pattern-finding,141,30.99999976,1,0,1,
6183,pattern-finding,142,53.00000048,1,0,1,
6183,pattern-finding,143,24.99999952,1,0,1,
6183,pattern-finding,144,191,0,0,1,
6183,pattern-finding,144,81.00000024,0,0,2,
6183,pattern-finding,144,14.99999976,0,0,4,
6183,pattern-finding,144,9.000000238,0,0,5,
6183,pattern-finding,144,12.00000024,0,0,6,
6183,pattern-finding,144,13.99999952,0,0,7,
6183,pattern-finding,144,177.0000005,1,0,8,
6183,pattern-finding,145,18.99999952,0,0,1,
6183,pattern-finding,145,99.00000048,0,0,2,
6183,pattern-finding,145,35.99999952,1,0,3,
6183,discount,1189,30.00000024,0,0,1,
6183,discount,1186,23.00000024,1,0,1,
6183,discount,1187,70.99999976,0,0,1,
6183,discount,1187,23.00000024,0,0,2,
6183,discount,1187,40.99999952,0,0,3,
6183,discount,1187,11,0,1,4,
6183,discount,1187,39.00000048,0,1,5,
6183,discount,1187,62,0,1,6,
6183,discount,1187,56.99999952,0,2,7,
6183,discount,1187,39.00000024,1,2,8,
6183,discount,1188,16,0,0,1,
6183,discount,1188,8,1,0,2,
6183,m-measurement,1185,54,0,0,1,
6183,measurement,1182,17.99999976,0,1,1,
6183,measurement,1182,22.00000024,0,1,2,
6183,measurement,1182,7.000000238,0,2,3,
6183,measurement,1182,22.99999976,0,3,4,
6183,measurement,1182,11,1,3,5,
6183,measurement,1183,11.00000024,0,0,1,
6183,measurement,1183,12.99999976,0,1,2,
6183,measurement,1183,16,1,1,3,
6183,measurement,1184,47.00000024,0,0,1,
6183,measurement,1184,6.999999762,0,0,2,
6183,measurement,1184,6.999999762,0,0,3,
6183,measurement,1184,8,1,0,4,
6183,inducing-functions,733,40,0,1,1,
6183,addition,727,26.00000048,1,0,1,
6183,inducing-functions,733,18,0,1,1,
6183,addition,727,46,1,0,1,
6183,addition,728,33.00000024,1,0,1,
6183,addition,729,14,1,0,1,
6183,addition,730,27,1,0,1,
6183,inducing-functions,731,78.99999976,1,0,1,
6183,noskill,9798,86,1,0,1,
6183,noskill,9796,30.99999952,0,1,1,
6183,noskill,9797,9.000000238,1,0,1,
6183,point-plotting,9772,37,1,0,1,
6183,noskill,9774,36.99999976,1,0,1,
6183,noskill,9773,60.00000024,0,0,1,
6183,noskill,9773,20.99999976,0,0,2,
6183,noskill,9773,15.00000048,0,0,3,
6183,noskill,9773,8.999999523,0,1,4,
6183,noskill,9773,46,0,2,5,
6183,noskill,9773,30.00000024,0,3,6,
6183,noskill,9773,9.000000238,0,4,7,
6183,noskill,9773,12.99999976,0,4,8,
6183,noskill,9773,14.00000024,1,4,9,
6183,noskill,9771,46,0,1,1,
6183,equation-solving,732,259.0000002,0,0,1,
6183,noskill,9771,32.99999952,0,2,2,
6183,noskill,9771,60.00000024,0,2,3,
6183,noskill,9771,12.00000024,0,2,4,
6183,noskill,9771,6.999999762,0,2,5,
6183,noskill,9771,12.00000024,1,2,6,
6183,equation-solving,732,3.999999762,0,1,2,
6183,equation-solving,732,25.99999976,0,1,3,
6183,equation-solving,732,18.00000048,0,2,4,
6183,equation-solving,732,41.99999976,0,2,5,
6183,equation-solving,732,12.99999976,0,3,6,
6183,equation-solving,732,14.00000024,0,4,7,
6183,equation-solving,732,33.00000024,1,4,8,
6183,fraction-multiplication,1596,100.9999995,1,0,1,
6183,making-sense-of-expressions-and-equations,1516,86,1,0,1,
6183,equivalent-fractions-decimals-percents,1149,144.0000005,1,0,1,
6183,noskill,9801,36.00000024,0,0,1,
6183,noskill,9801,6.999999762,1,0,2,
6183,noskill,9800,35,1,0,1,
6183,noskill,9795,40,1,0,1,
6183,interpreting-linear-equations,2726,28.00000024,0,1,1,
6183,order-of-operations,342,362.0000005,1,0,1,
6183,interpreting-linear-equations,2725,46,0,0,1,
6183,interpreting-linear-equations,2725,2,0,1,2,
6183,interpreting-linear-equations,2725,23.99999976,0,1,3,
6183,interpreting-linear-equations,2725,18.00000048,0,2,4,
6183,interpreting-linear-equations,2725,9.999999762,1,2,5,
6183,noskill,231,17.00000024,0,1,1,
6183,noskill,224,29.99999952,0,0,1,
6183,noskill,224,42.00000048,0,0,2,
6183,noskill,224,15.99999976,1,0,3,
6183,noskill,225,54.00000024,1,0,1,
6183,noskill,226,30.99999952,1,0,1,
6183,noskill,227,21,1,0,1,
6183,noskill,228,22,0,0,1,
6183,noskill,228,9.000000238,0,0,2,
6183,noskill,228,35,1,0,3,
6183,noskill,229,52.00000024,1,0,1,
6183,noskill,230,17.99999976,1,0,1,
6183,noskill,1613,185,0,1,1,
6183,noskill,9649,1378,1,5,10,
6183,noskill,9649,30,0,0,1,
6183,noskill,9649,19.99999976,0,0,2,
6183,noskill,9649,26.00000048,0,0,3,
6183,noskill,9649,86.99999952,0,0,4,
6183,noskill,9649,23.00000024,0,1,5,
6183,noskill,9649,22.00000024,0,2,6,
6183,noskill,9649,16,0,3,7,
6183,noskill,9649,24.99999952,0,4,8,
6183,noskill,9649,39.00000024,0,5,9,
6183,noskill,9650,67,1,0,1,
6183,transformations-rotations,1314,148.0000002,0,0,1,
6183,transformations-rotations,1314,70,1,0,1,
