student_id,skill,exercise_id,response_time,correct,hint_count,attempt_count,time_interval
1054,noskill,3430,3,1,0,2,
1054,noskill,3431,40,0,0,1,
1054,noskill,3431,6,1,0,2,
1054,area,174,33.00000024,1,0,1,
1054,rate,1570,43,1,0,1,
1054,isosceles-triangle,4382,25.99999976,0,0,1,
1054,isosceles-triangle,4380,25.99999976,0,0,1,
1054,isosceles-triangle,4380,8,0,0,2,
1054,isosceles-triangle,4380,6,0,0,3,
1054,isosceles-triangle,4380,5,1,0,4,
1054,isosceles-triangle,4381,16,0,0,1,
1054,isosceles-triangle,4381,9.000000238,1,0,2,
1054,area,174,23.00000024,1,0,2,
1054,area,4559,41.99999976,0,0,1,
1054,area,4556,40,0,0,1,
1054,area,4556,14.99999976,0,0,2,
1054,area,4556,17.00000024,1,0,3,
1054,area,4557,49,0,0,1,
1054,area,4557,11,0,0,2,
1054,area,4557,21,0,0,3,
1054,area,4557,17.00000024,0,0,4,
1054,area,4557,16.99999952,1,0,5,
1054,area,4558,14.00000024,0,0,1,
1054,area,4558,28.00000024,0,0,2,
1054,area,4558,8,0,0,3,
1054,area,4558,8.999999523,0,0,4,
1054,area,4558,9.000000238,0,0,5,
1054,area,4558,12.00000024,0,0,6,
1054,area,4558,5.999999523,0,1,7,
1054,area,4558,32,0,2,8,
1054,area,4558,10.00000048,1,2,9,
1054,sum-of-interior-angles-more-than-3-sides,369,127.9999998,1,0,1,
1054,pattern-finding,1500,46,0,0,1,
1054,pattern-finding,1500,132.9999998,0,0,2,
1054,pattern-finding,9289,23.00000024,0,0,1,
1054,pattern-finding,9289,8.999999523,0,0,2,
1054,pattern-finding,9289,3.000000238,1,0,3,
1054,pattern-finding,9290,11,0,0,1,
1054,pattern-finding,9290,22.99999976,1,0,2,
1054,reading-graph,2249,50.00000024,0,0,1,
1054,reading-graph,2245,19.99999976,0,0,1,
1054,reading-graph,2245,6,0,0,2,
1054,reading-graph,2245,3.000000238,1,0,3,
1054,reading-graph,2246,41,0,0,1,
1054,reading-graph,2246,14.00000024,0,0,2,
1054,reading-graph,2246,5,0,1,3,
1054,reading-graph,2246,31.99999976,0,1,4,
1054,reading-graph,2246,6.999999762,0,2,5,
1054,reading-graph,2246,113,0,2,6,
1054,reading-graph,2246,54,0,2,7,
1054,reading-graph,2246,6.000000238,0,3,8,
1054,reading-graph,2246,14.00000024,1,3,9,
1054,reading-graph,2247,82.99999976,0,0,1,
1054,reading-graph,2247,54,0,0,2,
1054,reading-graph,2247,11.99999976,0,0,3,
1054,reading-graph,2247,8,0,0,4,
1054,reading-graph,2247,2.000000477,0,1,5,
1054,reading-graph,2247,17.99999976,0,1,6,
1054,reading-graph,2247,57.00000024,1,1,7,
1054,reading-graph,2248,39.99999976,0,0,1,
1054,reading-graph,2248,22.99999976,0,0,2,
1054,reading-graph,2248,37.00000048,0,0,3,
1054,reading-graph,2248,19,0,0,4,
1054,reading-graph,2248,46.99999976,0,0,5,
1054,reading-graph,2248,6.000000238,0,1,6,
1054,reading-graph,2248,6.999999523,0,2,7,
1054,reading-graph,2248,15.00000048,0,3,8,
1054,reading-graph,2248,13,1,3,9,
1054,unit-conversion,1181,46.99999952,1,0,1,
1054,probability,2077,42.00000048,0,0,1,
1054,probability,2074,22,0,0,1,
1054,probability,2074,13,0,0,2,
1054,probability,2074,48.99999952,0,1,3,
1054,probability,2074,13.00000048,1,1,4,
1054,probability,2075,16,1,0,1,
1054,probability,2076,24,1,0,1,
1054,multiplying-decimals,1474,54.99999952,0,0,1,
1054,rate-with-distance-and-time,9061,47.00000024,0,0,1,
1054,rate-with-distance-and-time,9061,72,0,1,2,
1054,rate-with-distance-and-time,9061,22,1,1,3,
1054,rate-with-distance-and-time,9062,32,1,0,1,
1054,noskill,1351,38,1,0,1,
1054,area,4562,94,0,0,1,
1054,area,4560,29,0,1,1,
1054,area,4560,33,0,1,2,
1054,area,4560,8.999999762,0,1,3,
1054,area,4560,30,0,1,4,
1054,area,4560,64.00000048,0,1,5,
1054,area,4560,8,0,2,6,
1054,area,4560,46.99999976,0,2,7,
1054,area,4560,12.00000024,0,2,8,
1054,area,4560,16.99999952,0,2,9,
1054,area,4560,16,0,2,10,
1054,area,4560,40,0,2,11,
1054,area,4560,23.00000024,0,2,12,
1054,area,4560,27,0,3,13,
1054,area,4560,57.00000024,0,3,14,
1054,area,4560,5.999999523,0,4,15,
1054,area,4560,25.00000024,0,4,16,
1054,area,4560,1.999999762,0,5,17,
1054,area,4560,11,0,5,18,
1054,area,4560,5,0,6,19,
1054,area,4560,9.000000238,1,6,20,
1054,area,4561,19,1,0,1,
1054,probability,2118,44.99999976,0,0,1,
1054,probability,2115,14.00000024,0,0,1,
1054,probability,2115,4.999999762,0,0,2,
1054,probability,2115,16,0,0,3,
1054,probability,2115,5,0,1,4,
1054,probability,2115,26.00000048,0,1,5,
1054,probability,2115,11.99999952,0,1,6,
1054,probability,2115,7.000000477,0,2,7,
1054,probability,2115,8.999999523,0,3,8,
1054,probability,2115,18.00000048,0,3,9,
1054,probability,2115,3.999999762,0,4,10,
1054,probability,2115,9.999999762,0,4,11,
1054,probability,2115,6,0,5,12,
1054,probability,2115,10.00000048,1,5,13,
1064,probability,2118,59,0,0,1,
1064,probability,2115,268.0000005,0,3,8,
1064,probability,2116,340.0000002,0,0,1,
1064,probability,2115,22.00000024,0,0,1,
1064,probability,2115,12.00000024,0,1,2,
1064,probability,2115,9.999999762,0,2,3,
1064,probability,2115,44.99999976,0,3,4,
1064,probability,2115,36.00000024,0,3,5,
1064,probability,2115,11.99999976,0,3,6,
1064,probability,2115,15.00000024,0,3,7,
1064,probability,2115,19,1,3,9,
1064,probability,2116,326.9999998,0,0,2,
1064,probability,2116,14.00000024,0,1,3,
1064,probability,2116,39.00000024,0,2,4,
1064,probability,2116,27.99999976,0,3,5,
1064,probability,2116,8,0,4,6,
1064,probability,2116,41,0,5,7,
1064,probability,2116,14.99999976,1,5,8,
1064,probability,2117,20.00000024,0,0,1,
1064,probability,2117,11,0,1,2,
1064,probability,2117,13,0,2,3,
1064,probability,2117,99,0,3,4,
1064,probability,2117,15.99999976,1,3,5,
1064,proportion,822,128.0000005,0,0,1,
1064,proportion,820,44.99999976,1,0,1,
1064,proportion,821,19.99999976,1,0,1,
1064,combinatorics,1581,144.0000005,0,0,1,
1064,combinatorics,1581,5.999999523,0,1,2,
1064,combinatorics,1581,58.00000024,1,1,3,
1064,scientific-notation,2229,65.00000024,0,1,1,
1064,scientific-notation,2226,110.9999995,0,0,1,
1064,scientific-notation,2226,5.000000477,0,1,2,
1064,scientific-notation,2226,40,0,1,3,
1064,scientific-notation,2226,4.999999762,0,2,4,
1064,scientific-notation,2226,21,0,2,5,
1064,scientific-notation,2226,57.99999976,0,3,6,
1064,scientific-notation,2226,13.00000048,1,3,7,
1064,scientific-notation,2227,100.9999998,0,0,1,
1064,scientific-notation,2227,9.000000238,0,1,2,
1064,scientific-notation,2227,14,0,2,3,
1064,scientific-notation,2227,121.9999998,0,3,4,
1064,scientific-notation,2227,49,1,3,5,
1064,scientific-notation,2228,37,1,0,1,
1064,ordering-numbers,936,101.0000002,0,0,1,
1064,n-number-sense-operations,933,17.99999976,1,0,1,
1064,n-number-sense-operations,934,11,1,0,1,
1064,n-number-sense-operations,935,18,1,0,1,
1064,equation-solving,4383,47.99999976,1,0,1,
1064,inducing-functions,1697,25.00000024,0,0,1,
1064,inducing-functions,1682,425,0,1,1,
1064,inducing-functions,1682,73.99999976,0,1,2,
1064,inducing-functions,1682,9.000000238,0,2,3,
1064,inducing-functions,1682,17.99999976,0,3,4,
1064,inducing-functions,1682,34.00000048,0,3,5,
1064,inducing-functions,1682,16.99999952,0,3,6,
1064,inducing-functions,1682,72.00000048,1,3,7,
1064,inducing-functions,1683,1.999999762,0,1,1,
1064,inducing-functions,1683,22.99999976,1,1,2,
1064,inducing-functions,1684,18.00000048,0,0,1,
1064,inducing-functions,1684,28.99999976,0,1,2,
1064,inducing-functions,1684,54.99999976,0,2,3,
1064,inducing-functions,1684,19,0,3,4,
1064,inducing-functions,1684,25.00000024,1,3,5,
1064,inducing-functions,1685,12.99999976,1,0,1,
1064,inducing-functions,1686,13,1,0,1,
1064,inducing-functions,1697,7.000000238,0,0,1,
1064,inducing-functions,1682,285,0,0,1,
1064,inducing-functions,1682,8.999999762,0,1,2,
1064,inducing-functions,1682,38,0,2,3,
1064,inducing-functions,1682,4.999999762,0,3,4,
1064,inducing-functions,1682,10,1,3,5,
1064,inducing-functions,1683,11,1,0,1,
1064,inducing-functions,1684,17.00000024,0,1,1,
1064,inducing-functions,1684,8,0,2,2,
1064,inducing-functions,1684,3,0,3,3,
1064,inducing-functions,1684,60.99999976,1,3,4,
1064,inducing-functions,1685,28.00000024,1,0,1,
1064,inducing-functions,1686,17.00000024,0,0,1,
1064,inducing-functions,1686,9.999999762,1,0,2,
1064,inducing-functions,1687,92.99999976,0,1,1,
1064,inducing-functions,1687,5,0,2,2,
1064,inducing-functions,1687,3,0,3,3,
1064,inducing-functions,1687,6.000000238,1,3,4,
1064,inducing-functions,1688,17.00000024,1,0,1,
1064,inducing-functions,1689,9.999999762,1,0,1,
1064,inducing-functions,1690,68.99999976,0,1,1,
1064,inducing-functions,1690,46,0,2,2,
1064,inducing-functions,1690,6.000000238,0,3,3,
1064,inducing-functions,1690,11,1,3,4,
1064,inducing-functions,1691,17.99999976,1,0,1,
1064,inducing-functions,1692,10.00000048,0,0,1,
1064,inducing-functions,1692,16.99999952,0,1,2,
1064,inducing-functions,1692,154.0000002,0,1,3,
1064,inducing-functions,1692,28.00000024,0,2,4,
1064,inducing-functions,1692,22.99999976,0,2,5,
1064,inducing-functions,1692,17.99999976,1,2,6,
1064,inducing-functions,1693,7.000000477,0,0,1,
1064,inducing-functions,1693,8,1,0,2,
1064,inducing-functions,1694,471,0,1,1,
1064,inducing-functions,1694,14.99999976,0,2,2,
1064,inducing-functions,1694,336,0,3,3,
1064,inducing-functions,1694,17.00000024,0,3,4,
1064,inducing-functions,1694,43,1,3,5,
1064,inducing-functions,1695,14.99999976,1,0,1,
1064,inducing-functions,1697,52.99999976,0,0,2,
1064,inducing-functions,1697,33.99999976,1,0,3,
1064,circle-graph,1022,54,0,0,1,
1064,circle-graph,1022,29,0,0,2,
1064,circle-graph,1022,16,0,0,3,
1064,circle-graph,1022,19,1,0,4,
1064,reading-graph,178,374,1,0,1,
1064,reciprocal,833,76.00000024,0,0,1,
1064,reciprocal,831,19,1,0,1,
1064,reciprocal,832,12.99999976,0,0,1,
1064,reciprocal,832,3.999999762,1,0,2,
1064,probability,2110,55.00000024,0,0,1,
1064,probability,2106,8,1,0,1,
1064,probability,2107,17.99999976,0,0,1,
1064,probability,2107,11.00000024,1,0,2,
1064,probability,2108,39.00000024,0,0,1,
1064,probability,2108,13.99999952,0,0,2,
1064,probability,2108,56.00000048,0,0,3,
1064,probability,2108,5,0,1,4,
1064,probability,2108,54.99999952,0,1,5,
1064,probability,2108,61.00000048,0,2,6,
1064,probability,2108,13.99999952,0,3,7,
1064,probability,2108,12.00000024,0,4,8,
1064,probability,2108,13,1,4,9,
1064,probability,2109,100,0,1,1,
1064,noskill,9003,84.00000024,0,1,1,
1064,noskill,9004,118.9999995,1,0,1,
1064,noskill,9005,17.00000024,1,0,1,
1064,noskill,9006,16,1,0,1,
1064,noskill,9007,30,1,0,1,
1064,noskill,8988,51,0,1,1,
1064,noskill,8989,129,1,0,1,
1064,noskill,8990,13,1,0,1,
1064,noskill,8703,17.99999976,0,1,1,
1064,noskill,8704,20.00000024,1,0,1,
1064,noskill,8705,13,1,0,1,
1064,noskill,8706,85.00000024,0,1,1,
1064,noskill,8707,118,0,0,1,
1064,noskill,8707,68.99999976,0,0,2,
1064,noskill,8707,5,1,0,3,
1064,noskill,8708,7.999999762,0,0,1,
1064,noskill,8708,9.000000238,1,0,2,
1064,noskill,8709,19.99999976,1,0,1,
1064,noskill,9352,66.00000024,0,0,1,
1064,noskill,9353,22.99999976,1,0,1,
1064,noskill,9354,9.000000238,0,0,1,
1064,noskill,9354,1.999999762,1,0,2,
1064,noskill,9314,30.00000024,1,0,1,
1064,noskill,9345,16,1,0,1,
1064,noskill,9334,25,1,0,1,
1064,probability,2110,30.99999976,0,0,1,
1064,probability,2106,9.999999762,1,0,1,
1064,probability,2107,16,1,0,1,
1064,probability,2108,11,0,0,1,
1064,probability,2108,15.00000048,1,0,2,
1064,probability,2109,54,1,0,1,
1064,graph-shape,1002,165.9999998,0,0,1,
1064,graph-shape,998,8.999999762,0,0,1,
1064,graph-shape,998,10.00000048,1,0,2,
1064,graph-shape,999,19.99999952,1,0,1,
1064,graph-shape,1000,47.00000024,1,0,1,
1064,graph-shape,1001,43.99999976,1,0,1,
1064,area,4562,46,0,1,1,
1064,area,4561,620.0000002,0,3,4,
1064,area,4560,315,0,1,1,
1064,area,4560,33.00000024,0,1,2,
1064,area,4560,3.999999762,0,2,3,
1064,area,4560,9.000000238,0,3,4,
1064,area,4560,9.999999762,0,4,5,
1064,area,4560,2.000000477,0,5,6,
1064,area,4560,13.99999952,1,5,7,
1064,area,4561,32.00000048,0,0,1,
1064,area,4561,5,0,1,2,
1064,area,4561,65,0,2,3,
1064,area,4561,9.999999762,1,3,5,
1064,square-root,41,32,1,0,1,
1064,congruence,4468,41.99999976,0,1,1,
1064,congruence,4464,2.000000477,0,1,1,
1064,congruence,4464,2.999999523,0,2,2,
1064,congruence,4464,38,1,2,3,
1064,perimeter,4465,14.00000024,0,1,1,
1064,perimeter,4465,4.999999762,0,2,2,
1064,perimeter,4465,44.00000024,0,3,3,
1064,perimeter,4465,6.999999762,1,3,4,
1064,equation-solving,4466,4.000000238,0,1,1,
1064,equation-solving,4466,9.000000238,0,2,2,
1064,equation-solving,4466,3.999999762,0,3,3,
1064,equation-solving,4466,3,0,4,4,
1064,equation-solving,4466,2,0,5,5,
1064,equation-solving,4466,6,1,5,6,
1064,congruence,4467,17.00000024,0,1,1,
1064,congruence,4467,2.999999523,0,2,2,
1064,congruence,4467,6,1,2,3,
1064,noskill,4674,252,0,0,1,
1064,noskill,4674,4.000000238,0,1,2,
1064,noskill,4674,14.99999976,1,1,3,
1064,equation-concept,2705,6.999999762,1,0,1,
1064,noskill,3400,17.00000024,0,0,1,
1064,noskill,3397,24,0,0,1,
1064,noskill,3397,4.000000238,0,1,2,
1064,noskill,3397,8,0,2,3,
1064,noskill,3397,3,0,3,4,
1064,noskill,3397,14.99999976,1,3,5,
1064,noskill,3398,9.999999762,1,0,1,
1064,noskill,3399,13,0,1,1,
1064,noskill,3399,26.00000048,0,2,2,
1064,noskill,3399,1.999999762,0,3,3,
1064,noskill,3399,33.99999976,1,3,4,
1064,noskill,3368,511,1,0,1,
1064,venn-diagram,4517,91,0,0,1,
1064,venn-diagram,4515,27,1,0,1,
1064,venn-diagram,4516,23.00000048,0,0,1,
1064,venn-diagram,4516,9.999999762,0,0,2,
1064,venn-diagram,4516,12.99999976,0,1,3,
1064,venn-diagram,4516,10.00000048,1,1,4,
1064,noskill,3429,59,1,0,1,
1064,noskill,3448,43,0,0,1,
1064,noskill,3446,46.99999976,0,1,1,
1064,noskill,3446,70,1,1,2,
1064,noskill,3447,33,0,0,1,
1064,noskill,3447,38.99999976,1,0,2,
1064,pythagorean-theorem,4665,113,1,0,1,
1064,area,4559,14.00000024,0,1,1,
1064,area,4556,17.99999976,0,1,1,
1064,area,4556,3,0,2,2,
1064,area,4556,15.00000048,0,3,3,
1064,area,4556,8.999999523,1,3,4,
1064,area,4557,16,0,1,1,
1064,area,4557,1.000000238,0,2,2,
1064,area,4557,1.999999762,0,3,3,
1064,area,4557,7.000000477,1,3,4,
1064,area,4558,16.99999952,1,0,1,
1064,noskill,3416,40,0,0,1,
1064,noskill,3414,22,0,1,1,
1064,noskill,3414,6.000000238,0,2,2,
1064,noskill,3414,6.999999762,0,3,3,
1064,noskill,3414,6,1,3,4,
1064,noskill,3415,17.00000024,0,1,1,
1064,noskill,3415,6.999999762,0,2,2,
1064,noskill,3415,9.000000238,0,3,3,
1064,noskill,3415,9.000000238,1,3,4,
1064,area,174,91,1,0,1,
1064,noskill,3432,51.99999952,0,0,1,
1064,noskill,3430,581,1,0,1,
1064,noskill,3431,5.999999523,0,0,1,
1064,noskill,3431,4.000000238,1,0,2,
1064,evaluating-functions,4486,87.00000024,0,0,1,
1064,unit-conversion,4483,60.99999976,1,0,1,
1064,unit-conversion,4484,29,0,0,1,
1064,unit-conversion,4484,149.0000002,0,1,2,
1064,unit-conversion,4484,30.99999976,0,2,3,
1064,unit-conversion,4484,1.999999762,0,3,4,
1064,unit-conversion,4484,10.00000048,1,3,5,
1064,evaluating-functions,4485,90.99999976,0,0,1,
1064,evaluating-functions,4485,165.0000002,0,0,2,
1064,evaluating-functions,4485,27.99999976,0,0,3,
1064,evaluating-functions,4485,4.999999762,0,1,4,
1064,evaluating-functions,4485,4.000000477,0,2,5,
1064,evaluating-functions,4485,27,1,2,6,
1064,m-measurement,1580,25.99999976,1,0,1,
1064,discount,166,84.00000024,0,0,1,
1064,discount,163,16.99999952,0,0,1,
1064,discount,163,81.00000024,1,0,2,
1064,discount,166,27.00000024,0,1,1,
1064,discount,163,11,0,0,1,
1064,discount,163,3,1,0,2,
1064,discount,164,134.9999995,0,0,1,
1064,discount,164,6.000000238,0,1,2,
1064,discount,164,138.9999998,0,1,3,
1064,discount,164,168.0000002,0,1,4,
1064,discount,164,60.99999976,0,2,5,
1064,discount,164,88.00000048,0,2,6,
1064,discount,164,9.999999762,0,3,7,
