student_id,skill,exercise_id,response_time,correct,hint_count,attemp_count,time_interval
7431,area,171,283.9999998,0,1,2,
7431,area,171,45,0,0,1,
7431,area,171,12.00000024,0,2,3,
7431,area,171,12.99999976,0,3,4,
7431,area,171,11.00000024,1,3,5,
7431,perimeter,172,30.99999952,0,0,1,
7431,perimeter,172,27,1,0,2,
7431,perimeter,173,12.00000048,1,0,1,
7431,inducing-functions,448,82.99999976,0,0,1,
7431,properties-of-geometric-figures,445,48,0,0,1,
7431,properties-of-geometric-figures,445,4.000000238,0,1,2,
7431,properties-of-geometric-figures,445,59,0,2,3,
7431,properties-of-geometric-figures,445,2.999999523,0,3,4,
7431,properties-of-geometric-figures,445,17.00000024,1,3,5,
7431,properties-of-geometric-figures,446,9,1,0,1,
7431,pattern-finding,447,37,0,0,1,
7431,pattern-finding,447,79.00000024,0,1,2,
7431,pattern-finding,447,20.99999976,0,2,3,
7431,pattern-finding,447,18,0,2,4,
7431,pattern-finding,447,19,0,2,5,
7431,pattern-finding,447,20.99999976,0,3,6,
7431,pattern-finding,447,20.00000024,1,3,7,
7431,interpreting-numberline,482,70.99999976,1,0,1,
7431,rate,1624,95.00000024,1,0,1,
7431,noskill,4666,111.9999998,0,0,1,
7431,noskill,4666,380.0000002,1,0,2,
7431,isosceles-triangle,61,63.00000024,0,1,1,
7431,supplementary-angles,58,25.99999976,0,0,1,
7431,supplementary-angles,58,11,1,0,2,
7431,transversals,59,19,0,0,1,
7431,transversals,59,3.999999762,1,0,2,
7431,isosceles-triangle,60,30,0,0,1,
7431,isosceles-triangle,60,13,0,0,2,
7431,isosceles-triangle,60,5.000000477,0,1,3,
7431,isosceles-triangle,60,193.9999995,0,2,4,
7431,isosceles-triangle,60,33.00000024,0,2,5,
7431,isosceles-triangle,60,15.00000024,0,3,6,
7431,isosceles-triangle,60,9.999999762,1,3,7,
7431,probability,4490,62.99999976,0,0,1,
7431,probability,4487,42.00000024,0,0,1,
7431,noskill,9351,38,0,0,1,
7431,noskill,9355,14.00000024,1,0,1,
7431,noskill,9357,44.00000024,1,0,1,
7431,noskill,9319,64.99999952,1,0,1,
7431,noskill,9340,22,0,1,1,
7431,noskill,9341,43,0,0,1,
7431,noskill,9341,5,0,1,2,
7431,noskill,9341,7.000000238,0,2,3,
7431,noskill,9341,3.999999762,0,3,4,
7431,noskill,9341,5,0,4,5,
7431,noskill,9341,5.000000477,1,4,6,
7431,noskill,9342,17.99999976,0,0,1,
7431,noskill,9342,5,0,1,2,
7431,noskill,9342,12.00000024,0,2,3,
7431,noskill,9342,16,1,2,4,
7431,noskill,9299,57.99999976,0,0,1,
7431,noskill,9343,9.000000238,0,0,1,
7431,noskill,9343,3.999999523,1,0,2,
7431,noskill,9344,14.00000024,1,0,1,
7431,noskill,9349,52.00000024,1,0,1,
7431,noskill,9350,28.99999976,1,0,1,
7431,noskill,9352,43,0,1,1,
7431,noskill,9353,11,1,0,1,
7431,noskill,9354,6.999999762,0,0,1,
7431,noskill,9354,21,0,0,2,
7431,noskill,9354,3,1,0,3,
7431,noskill,9314,57.00000024,0,0,1,
7431,noskill,9315,30,0,0,1,
7431,noskill,9315,3.999999762,1,0,2,
7431,noskill,9316,15.00000024,1,0,1,
7431,noskill,9317,17.99999976,1,0,1,
7431,noskill,9318,47.00000048,1,0,1,
7431,noskill,9345,27.99999952,0,0,1,
7431,noskill,9346,25.00000024,1,0,1,
7431,noskill,9347,4.000000238,0,1,1,
7431,noskill,9347,11.99999976,1,1,2,
7431,noskill,9348,9.999999762,1,0,1,
7431,noskill,9334,199,1,0,1,
7431,inequality-solving,4572,114.0000002,0,0,1,
7431,inequality-solving,4567,40,1,0,1,
7431,inequality-solving,4568,31.00000024,0,0,1,
7431,inequality-solving,4568,64.99999952,1,0,2,
7431,inequality-solving,4569,29.00000048,0,0,1,
7431,inequality-solving,4569,16,0,0,2,
7431,inequality-solving,4569,14,1,0,3,
7431,inequality-solving,4570,48,1,0,1,
7431,inequality-solving,4571,27,1,0,1,
7431,proportion,1644,40.99999952,1,0,1,
7431,percent-of,78,138.0000002,0,0,1,
7431,venn-diagram,75,404.0000002,0,0,2,
7431,venn-diagram,75,30,0,0,1,
7431,venn-diagram,75,30.99999952,1,0,3,
7431,venn-diagram,76,37.00000048,1,0,1,
7431,percent-of,77,37,1,0,1,
7431,algebraic-manipulation,474,89.99999952,0,0,1,
7431,subtraction,468,43,1,0,1,
7431,pattern-finding,469,31.00000048,1,0,1,
7431,division,470,44.99999976,1,0,1,
7431,algebraic-manipulation,471,65,0,1,1,
7431,algebraic-manipulation,471,18,0,2,2,
7431,algebraic-manipulation,471,20.00000024,0,3,3,
7431,algebraic-manipulation,471,38.99999952,1,3,4,
7431,symbolization-articulation,472,67,0,0,1,
7431,symbolization-articulation,472,9.000000238,0,1,2,
7431,symbolization-articulation,472,16,0,2,3,
7431,symbolization-articulation,472,44.00000024,0,3,4,
7431,symbolization-articulation,472,27,1,3,5,
7431,algebraic-manipulation,473,16.99999952,0,0,1,
7431,algebraic-manipulation,473,17.00000024,0,0,2,
7431,algebraic-manipulation,473,20.00000024,1,0,3,
7431,evaluating-functions,4486,272.9999998,0,0,1,
7431,unit-conversion,4483,71.99999976,1,0,1,
7431,unit-conversion,4484,22.00000024,1,0,1,
7431,evaluating-functions,4485,44.00000024,1,0,1,
7431,linear-area-volume-conversion,2196,54,1,0,1,
7431,area,467,48,1,0,1,
7431,noskill,1371,135.9999995,0,1,1,
7431,noskill,1369,39.00000048,1,0,1,
7431,noskill,1370,38.99999952,0,1,1,
7431,noskill,1370,34.00000048,0,1,2,
7431,noskill,1370,75,0,1,3,
7431,noskill,1370,11.99999952,0,2,4,
7431,noskill,1370,67,1,2,5,
7431,inducing-functions,662,60.00000024,0,0,1,
7431,pattern-finding,657,62,1,0,1,
7431,pattern-finding,658,22.99999976,0,0,1,
7431,pattern-finding,658,36.00000024,0,0,2,
7431,pattern-finding,658,6.999999762,0,1,3,
7431,equation-concept,2705,108.9999998,0,1,1,
7431,equation-concept,2702,22,1,0,1,
7431,equation-concept,2703,90.00000048,1,0,1,
7431,equation-concept,2704,43,1,0,1,
7431,noskill,4674,103.9999998,0,0,1,
7431,noskill,4674,360,0,1,2,
7431,noskill,4674,19.99999952,1,1,3,
7431,noskill,3400,191,1,0,1,
7431,noskill,3368,67,1,0,1,
7431,venn-diagram,4517,123.0000005,0,0,1,
7431,venn-diagram,4515,28.99999976,1,0,1,
7431,venn-diagram,4516,27,1,0,1,
7431,noskill,3429,51,1,0,1,
7431,noskill,3448,46.00000024,1,0,1,
7431,pythagorean-theorem,4665,57,1,0,1,
7431,noskill,3378,43.99999952,0,0,1,
7431,noskill,3374,17.00000024,1,0,1,
7431,noskill,3375,8,1,0,1,
7431,noskill,3376,9.000000238,0,0,1,
7431,noskill,3376,64,1,0,2,
7431,noskill,3377,35,1,0,1,
7431,area,1271,111.9999998,0,0,1,
7431,area,1266,22,1,0,1,
7431,area,1267,17.00000024,1,0,1,
7431,perimeter,1268,19,0,0,1,
7431,perimeter,1268,8.999999523,1,0,2,
7431,perimeter,1269,33.00000024,0,0,1,
7431,perimeter,1269,8,1,0,2,
7431,area,1270,13,1,0,1,
7431,area,174,57,1,0,1,
7431,noskill,3432,103.9999998,1,0,1,
7431,inducing-functions,662,78,0,0,1,
7431,pattern-finding,657,40,0,0,1,
7431,pattern-finding,657,5.999999523,1,0,2,
7431,pattern-finding,658,20.00000024,0,0,1,
7431,pattern-finding,658,25.99999976,0,0,2,
7431,pattern-finding,658,2.000000477,0,1,3,
7431,pattern-finding,658,3.999999762,0,2,4,
7431,pattern-finding,658,6,0,3,5,
7431,pattern-finding,658,6.999999762,0,4,6,
7431,pattern-finding,658,16,0,5,7,
7431,pattern-finding,658,11,1,5,8,
7431,pattern-finding,659,27,1,0,1,
7431,pattern-finding,660,11.00000024,1,0,1,
7431,pattern-finding,661,17.99999976,1,0,1,
7431,noskill,4684,55.00000024,0,0,1,
7431,noskill,4680,6.999999762,0,0,1,
7431,noskill,4680,6.000000238,0,0,2,
7431,noskill,4680,3,1,0,3,
7431,noskill,4681,25.99999976,0,0,1,
7431,noskill,4681,3,0,1,2,
7431,noskill,4681,16,0,2,3,
7431,noskill,4681,15.00000048,0,3,4,
7431,noskill,4681,5.999999523,0,4,5,
7431,noskill,4681,7.000000238,1,4,6,
7431,noskill,4682,14.00000024,1,0,1,
7431,noskill,4683,12.99999976,1,0,1,
7431,ordering-numbers,936,75,0,0,1,
7431,n-number-sense-operations,933,38.00000024,1,0,1,
7431,n-number-sense-operations,934,8.999999523,1,0,1,
7431,n-number-sense-operations,935,11,1,0,1,
7431,adding-decimals,1144,111.0000002,1,0,1,
7431,multiplying-decimals,1474,71.00000024,1,0,1,
7431,symbolization-articulation,356,119.9999998,1,0,1,
7431,noskill,4686,262.0000002,1,0,1,
7431,substitution,1136,94,0,0,1,
7431,p-patterns-relations-algebra,1133,8,1,0,1,
7431,p-patterns-relations-algebra,1134,21,1,0,1,
7431,p-patterns-relations-algebra,1135,8,1,0,1,
7431,unit-conversion,1623,133.9999998,1,0,1,
7431,area,1172,243.9999998,1,0,1,
7431,discount,853,64,1,0,1,
7431,interpreting-linear-equations,2716,56.00000048,1,0,1,
7431,discount,968,164,1,0,1,
7431,rate-with-distance-and-time,1626,134.9999995,0,0,1,
7431,rate-with-distance-and-time,9666,9.000000238,1,0,1,
7431,rate-with-distance-and-time,9667,11,1,0,1,
7431,inducing-functions,651,48,1,0,1,
7431,multiplying-decimals,836,31.99999976,0,0,1,
7431,multiplying-decimals,834,152.0000002,1,0,5,
7431,multiplying-decimals,834,7.000000477,0,0,1,
7431,multiplying-decimals,834,6.999999762,0,0,2,
7431,multiplying-decimals,834,14,0,0,3,
7431,multiplying-decimals,834,19.00000024,0,0,4,
7431,rounding,835,8.999999762,1,0,1,
7431,reading-graph,178,52.99999976,1,0,1,
7431,equation-solving,1167,64.00000048,1,0,1,
7431,fraction-division,4535,24,0,0,1,
7431,fraction-division,4533,22,1,0,1,
7431,fraction-division,4534,19.99999976,0,0,1,
7431,fraction-division,4534,19,1,0,2,
7431,inducing-functions,656,16,1,0,1,
7438,noskill,9299,47.00000024,0,0,1,
7438,noskill,9343,223,0,0,1,
7438,noskill,9343,79.00000024,0,1,2,
7438,noskill,9343,84.99999976,0,2,3,
7438,noskill,9343,79.99999976,0,3,4,
7438,noskill,9343,20.00000024,0,4,5,
7438,noskill,9343,22.99999976,1,4,6,
7438,noskill,9344,75,0,0,1,
7438,noskill,9344,33.00000024,0,1,2,
7438,noskill,9344,58.99999976,0,2,3,
7438,noskill,9344,31.00000048,0,3,4,
7438,noskill,9344,92.99999976,0,4,5,
7438,noskill,9344,235.9999998,1,4,6,
7438,noskill,9349,117.0000002,0,0,1,
7438,noskill,9349,8.999999762,0,1,2,
7438,noskill,9349,7.000000238,0,2,3,
7438,noskill,9349,22.99999976,0,3,4,
7438,noskill,9349,12.00000024,1,3,5,
7438,noskill,9350,84.00000024,0,0,1,
7438,noskill,9350,28.99999976,1,0,2,
7438,noskill,9319,68.00000024,1,0,1,
7438,noskill,9351,118,1,0,1,
7438,noskill,9340,38.99999952,0,0,1,
7438,noskill,9341,60.00000024,0,0,1,
7438,noskill,9341,24,0,1,2,
7438,noskill,9341,86,0,2,3,
7438,noskill,9341,9.999999762,0,3,4,
7438,noskill,9341,18.00000048,0,4,5,
7438,noskill,9341,11.99999976,1,4,6,
7438,noskill,9342,145,1,0,1,
7438,noskill,9352,100,0,0,1,
7438,noskill,9353,12.00000024,1,0,1,
7438,noskill,9354,18.99999952,0,0,1,
7438,noskill,9354,6,0,1,2,
7438,noskill,9354,11.00000024,1,1,3,
7438,noskill,9334,60.99999976,0,0,1,
7438,equation-concept,2705,39.99999976,0,0,1,
7438,equation-concept,2702,52.99999976,0,0,1,
7438,equation-concept,2702,9.000000238,0,1,2,
7438,equation-concept,2702,9.000000238,0,2,3,
7438,equation-concept,2702,5,0,3,4,
7438,equation-concept,2702,11,1,3,5,
7438,equation-concept,2703,52.99999976,1,0,1,
7438,equation-concept,2704,99,1,0,1,
7438,noskill,4674,323,0,0,1,
7438,noskill,4674,16,0,0,2,
7438,noskill,4674,5,0,1,3,
7438,noskill,4674,20.00000024,0,2,4,
7438,noskill,4674,9.999999762,0,2,5,
7438,noskill,4674,9.000000238,1,2,6,
7438,noskill,3368,48,1,0,1,
7438,noskill,3400,504.9999998,0,0,1,
7438,noskill,3397,48,0,0,1,
7438,noskill,3397,7.000000238,0,1,2,
7438,noskill,3397,146.9999998,0,1,3,
7438,noskill,3397,44.00000024,0,1,4,
7438,noskill,3397,51,0,2,5,
7438,noskill,120,267.9999998,0,0,1,
7438,proportion,118,35,0,0,1,
7438,proportion,118,8,0,0,2,
7438,proportion,118,44.00000024,0,0,3,
7438,proportion,118,6.999999762,0,1,4,
7438,proportion,118,63.99999976,0,2,5,
7438,proportion,118,16,0,3,6,
7438,proportion,118,31.00000048,1,3,7,
7438,proportion,119,33.99999976,1,0,1,
7438,interpreting-linear-equations,2716,45.00000048,0,0,1,
7438,interpreting-linear-equations,2713,38.99999952,0,1,1,
7438,interpreting-linear-equations,2713,96.00000048,0,1,2,
7438,interpreting-linear-equations,2713,27,0,2,3,
7438,interpreting-linear-equations,2713,16.99999976,1,2,4,
7438,interpreting-linear-equations,2714,25,0,0,1,
7438,interpreting-linear-equations,2714,3.000000238,0,1,2,
7438,interpreting-linear-equations,2714,19,0,2,3,
7438,interpreting-linear-equations,2714,11.99999952,1,2,4,
7438,interpreting-linear-equations,2715,45.00000048,0,0,1,
7438,interpreting-linear-equations,2715,13,0,1,2,
7438,interpreting-linear-equations,2715,24.99999952,0,1,3,
7438,interpreting-linear-equations,2715,65,1,1,4,
7438,isosceles-triangle,61,115,0,0,1,
7438,supplementary-angles,58,63.00000024,0,0,1,
7438,supplementary-angles,58,13,0,1,2,
7438,supplementary-angles,58,46,1,1,3,
7438,transversals,59,63.99999976,0,0,1,
7438,transversals,59,13,0,0,2,
7438,transversals,59,19,0,0,3,
7438,transversals,59,14.00000024,1,0,4,
7438,isosceles-triangle,60,74.99999976,0,0,1,
7438,isosceles-triangle,60,31.00000048,0,0,2,
7438,isosceles-triangle,60,132,0,0,3,
7438,isosceles-triangle,60,11,0,1,4,
7438,isosceles-triangle,60,8,0,2,5,
7438,isosceles-triangle,60,119.9999998,0,3,6,
7438,isosceles-triangle,60,17.99999976,1,3,7,
7438,probability,2127,51,0,0,1,
7438,probability,2123,66.00000048,1,0,1,
7438,probability,2124,27,1,0,1,
7438,probability,2125,22.99999952,0,0,1,
7438,probability,2125,43,0,1,2,
7438,probability,2125,19.00000024,0,1,3,
7438,probability,2127,234,0,0,1,
7438,probability,2123,168.0000002,1,0,1,
7438,probability,2124,21.99999952,1,0,1,
7438,probability,2125,20.00000024,0,0,1,
7438,probability,2125,45,1,0,2,
7438,probability,2126,17.99999976,1,0,1,
7438,multiplying-decimals,836,96.00000048,1,0,1,
7438,pattern-finding,586,81.99999952,1,0,1,
7438,equivalent-fractions-decimals-percents,2063,623.0000005,1,0,1,
7439,area,174,126,0,1,1,
7439,area,171,183.0000002,0,0,1,
7439,area,171,23.99999976,0,0,2,
7439,area,171,31.00000048,0,0,3,
7439,area,171,70.99999952,0,0,4,
7439,area,171,39.00000048,0,0,5,
7439,area,171,43,1,0,6,
7439,perimeter,172,38,0,0,1,
7439,perimeter,172,36.99999976,1,0,2,
7439,perimeter,173,57.99999976,0,0,1,
7439,perimeter,173,43,0,0,2,
7439,perimeter,173,65.00000024,0,0,3,
7439,perimeter,173,30,0,0,4,
7439,perimeter,173,170.9999998,0,0,5,
7439,perimeter,173,5.000000477,0,1,6,
7439,perimeter,173,40.99999952,0,1,7,
7439,perimeter,173,11,0,2,8,
7439,perimeter,173,21,0,3,9,
7439,perimeter,173,23.00000024,1,3,10,
7439,noskill,3448,41.00000024,1,0,1,
7439,pythagorean-theorem,4665,49.99999976,0,0,1,
7439,pythagorean-theorem,4665,9.000000238,0,0,2,
7439,pythagorean-theorem,4665,6.999999762,1,0,3,
7439,graph-shape,997,39.00000024,1,0,1,
7439,percent-of,4015,27.99999976,0,0,1,
7439,percent-of,4013,20.00000024,0,1,1,
7439,percent-of,4013,36.99999976,1,1,2,
7439,percent-of,4014,9.000000238,0,1,1,
7439,percent-of,4014,5,0,2,2,
7439,percent-of,4014,6.999999762,1,2,3,
7439,noskill,4674,124,1,0,1,
7439,fraction-division,2213,40.99999952,0,0,1,
7439,fraction-division,2210,40,1,0,1,
7439,fraction-division,2211,10.00000048,0,1,1,
7439,fraction-division,2211,6,0,2,2,
7439,fraction-division,2211,6.999999762,1,2,3,
7439,fraction-division,2212,17.00000024,1,0,1,
7439,combinatorics,1120,129.9999995,0,0,1,
7439,combinatorics,1116,37,1,0,1,
7439,combinatorics,1117,33,0,0,1,
7439,combinatorics,1117,8,1,0,2,
7439,combinatorics,1118,31.00000048,1,0,1,
7439,combinatorics,1119,16.99999952,0,0,1,
7439,combinatorics,1119,10.00000048,0,0,2,
7439,reading-graph,178,173.0000002,0,0,1,
7439,reading-graph,175,11,0,1,1,
7439,reading-graph,175,4.999999762,0,2,2,
7439,reading-graph,175,30.99999976,1,2,3,
7439,reading-graph,176,12.00000024,0,1,1,
7439,reading-graph,176,5,0,2,2,
7439,reading-graph,176,4.000000238,0,3,3,
7439,reading-graph,176,6.999999762,1,3,4,
7439,reading-graph,177,13,0,0,1,
7439,reading-graph,177,12.99999976,1,0,2,
7439,interpreting-linear-equations,2712,23.00000048,1,0,1,
7439,order-of-operations,409,17.99999976,0,0,1,
7439,substitution,405,16,0,0,1,
7439,substitution,405,11,0,0,2,
7439,substitution,405,9.000000238,0,0,3,
7439,substitution,405,6.999999762,0,1,4,
7439,substitution,405,8,0,2,5,
7439,substitution,405,4.000000238,0,3,6,
7439,substitution,405,9.999999762,1,3,7,
7439,substitution,406,24,0,0,1,
7439,substitution,406,30.00000024,0,0,2,
